CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
01.468.594/0001-22;2021-06-30;1;LG INFORMÁTICA S.A.;025666;ITR;107861;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107861
01.468.594/0001-22;2021-09-30;1;LG INFORMÁTICA S.A.;025666;ITR;109991;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109991
01.543.032/0001-04;2021-03-31;1;CELG DISTRIBUICAO S.A. - CELG D;025577;ITR;103258;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103258
01.543.032/0001-04;2021-06-30;1;CELG DISTRIBUICAO S.A. - CELG D;025577;ITR;106714;2021-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106714
01.543.032/0001-04;2021-09-30;1;CELG DISTRIBUICAO S.A. - CELG D;025577;ITR;109230;2021-10-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109230
01.545.826/0001-07;2021-03-31;1;GAFISA S.A.;016101;ITR;104476;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104476
01.545.826/0001-07;2021-06-30;1;GAFISA S.A.;016101;ITR;108084;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108084
01.545.826/0001-07;2021-09-30;1;GAFISA S.A.;016101;ITR;110209;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110209
01.548.981/0001-79;2021-03-31;1;INVESTIMENTOS BEMGE S.A.;006041;ITR;103586;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103586
01.548.981/0001-79;2021-06-30;1;INVESTIMENTOS BEMGE S.A.;006041;ITR;107342;2021-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107342
01.548.981/0001-79;2021-09-30;1;INVESTIMENTOS BEMGE S.A.;006041;ITR;109585;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109585
01.599.101/0001-93;2021-03-31;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;ITR;103532;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103532
01.599.101/0001-93;2021-06-30;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;ITR;107399;2021-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107399
01.599.101/0001-93;2021-09-30;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;ITR;109614;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109614
01.616.929/0001-02;2021-03-31;1;SANEAMENTO DE GOIAS SA;019186;ITR;104043;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104043
01.616.929/0001-02;2021-03-31;2;SANEAMENTO DE GOIAS SA;019186;ITR;104077;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104077
01.616.929/0001-02;2021-03-31;3;SANEAMENTO DE GOIAS SA;019186;ITR;105685;2021-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105685
01.616.929/0001-02;2021-06-30;1;SANEAMENTO DE GOIAS SA;019186;ITR;107660;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107660
01.616.929/0001-02;2021-09-30;1;SANEAMENTO DE GOIAS SA;019186;ITR;109830;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109830
01.838.723/0001-27;2021-03-31;1;BRF S.A.;016292;ITR;103905;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103905
01.838.723/0001-27;2021-06-30;1;BRF S.A.;016292;ITR;107639;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107639
01.838.723/0001-27;2021-09-30;1;BRF S.A.;016292;ITR;109651;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109651
01.851.771/0001-55;2021-03-31;1;524 PARTICIPACOES S.A.;016284;ITR;104236;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104236
01.851.771/0001-55;2021-06-30;1;524 PARTICIPACOES S.A.;016284;ITR;107981;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107981
01.851.771/0001-55;2021-09-30;1;524 PARTICIPACOES S.A.;016284;ITR;109918;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109918
01.896.779/0001-38;2021-03-31;1;CSU CARDSYSTEM S.A.;020044;ITR;103507;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103507
01.896.779/0001-38;2021-06-30;1;CSU CARDSYSTEM S.A.;020044;ITR;107461;2021-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107461
01.896.779/0001-38;2021-09-30;1;CSU CARDSYSTEM S.A.;020044;ITR;109595;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109595
01.917.818/0001-36;2021-03-31;1;LIGHT ENERGIA S.A.;023000;ITR;104109;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104109
01.917.818/0001-36;2021-03-31;2;LIGHT ENERGIA S.A.;023000;ITR;104130;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104130
01.917.818/0001-36;2021-06-30;1;LIGHT ENERGIA S.A.;023000;ITR;107732;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107732
01.917.818/0001-36;2021-09-30;1;LIGHT ENERGIA S.A.;023000;ITR;109884;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109884
01.917.818/0001-36;2021-09-30;2;LIGHT ENERGIA S.A.;023000;ITR;110446;2021-11-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110446
01.938.783/0001-11;2021-03-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;ITR;104512;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104512
01.938.783/0001-11;2021-06-30;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;ITR;107990;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107990
01.938.783/0001-11;2021-09-30;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;ITR;110108;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110108
01.957.772/0001-89;2021-03-31;1;SUL 116 PARTICIPACOES S.A.;016438;ITR;104738;2021-05-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104738
01.957.772/0001-89;2021-06-30;1;SUL 116 PARTICIPACOES S.A.;016438;ITR;107834;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107834
01.957.772/0001-89;2021-09-30;1;SUL 116 PARTICIPACOES S.A.;016438;ITR;110045;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110045
01.971.614/0001-83;2021-03-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;ITR;104539;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104539
01.971.614/0001-83;2021-06-30;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;ITR;108067;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108067
01.971.614/0001-83;2021-09-30;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;ITR;110235;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110235
01.989.044/0001-59;2021-03-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;ITR;104405;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104405
01.989.044/0001-59;2021-06-30;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;ITR;108057;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108057
01.989.044/0001-59;2021-09-30;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;ITR;110128;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110128
02.016.440/0001-62;2021-03-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;ITR;104073;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104073
02.016.440/0001-62;2021-06-30;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;ITR;107713;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107713
02.016.440/0001-62;2021-09-30;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;ITR;109821;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109821
02.062.747/0001-08;2021-03-31;1;SUDESTE S.A.;016586;ITR;104190;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104190
02.062.747/0001-08;2021-06-30;1;SUDESTE S.A.;016586;ITR;107865;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107865
02.062.747/0001-08;2021-09-30;1;SUDESTE S.A.;016586;ITR;110002;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110002
02.105.040/0001-23;2021-03-31;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;ITR;104495;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104495
02.105.040/0001-23;2021-06-30;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;ITR;108039;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108039
02.105.040/0001-23;2021-09-30;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;ITR;109957;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109957
02.149.205/0001-69;2021-03-31;1;PORTO SEGURO S.A.;016659;ITR;103273;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103273
02.149.205/0001-69;2021-06-30;1;PORTO SEGURO S.A.;016659;ITR;107450;2021-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107450
02.149.205/0001-69;2021-09-30;1;PORTO SEGURO S.A.;016659;ITR;109659;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109659
02.162.616/0001-94;2021-03-31;1;UPTICK PARTICIPACOES S.A.;016624;ITR;104202;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104202
02.162.616/0001-94;2021-06-30;1;UPTICK PARTICIPACOES S.A.;016624;ITR;107759;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107759
02.162.616/0001-94;2021-09-30;1;UPTICK PARTICIPACOES S.A.;016624;ITR;109936;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109936
02.193.750/0001-52;2021-03-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;ITR;104393;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104393
02.193.750/0001-52;2021-06-30;1;DEXXOS PARTICIPAÇÕES S.A.;016632;ITR;107353;2021-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107353
02.193.750/0001-52;2021-09-30;1;DEXXOS PARTICIPAÇÕES S.A.;016632;ITR;109624;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109624
02.193.750/0001-52;2021-09-30;2;DEXXOS PARTICIPAÇÕES S.A.;016632;ITR;109632;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109632
02.201.787/0001-85;2021-03-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;ITR;104193;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104193
02.201.787/0001-85;2021-06-30;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;ITR;107323;2021-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107323
02.201.787/0001-85;2021-09-30;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;ITR;109910;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109910
02.217.319/0001-07;2021-03-31;1;YBYRÁ S.A.;016705;ITR;104235;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104235
02.217.319/0001-07;2021-06-30;1;YBYRÁ S.A.;016705;ITR;107900;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107900
02.217.319/0001-07;2021-09-30;1;YBYRÁ S.A.;016705;ITR;110068;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110068
02.221.531/0001-30;2021-03-31;1;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;019151;ITR;104085;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104085
02.221.531/0001-30;2021-06-30;1;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;019151;ITR;107690;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107690
02.221.531/0001-30;2021-09-30;1;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;019151;ITR;109866;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109866
02.255.187/0001-08;2021-03-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;ITR;103828;2021-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103828
02.255.187/0001-08;2021-06-30;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;ITR;107879;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107879
02.255.187/0001-08;2021-09-30;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;ITR;109782;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109782
02.258.422/0001-97;2021-03-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;ITR;107225;2021-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107225
02.258.422/0001-97;2021-06-30;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;ITR;108376;2021-08-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108376
02.258.422/0001-97;2021-09-30;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;ITR;110158;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110158
02.281.836/0001-37;2021-03-31;1;TRANSNORDESTINA LOGISTICA SA;020443;ITR;104200;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104200
02.281.836/0001-37;2021-06-30;1;TRANSNORDESTINA LOGISTICA SA;020443;ITR;107772;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107772
02.281.836/0001-37;2021-09-30;1;TRANSNORDESTINA LOGISTICA SA;020443;ITR;109561;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109561
02.286.479/0001-08;2021-03-31;1;LOCALIZA FLEET S.A.;024813;ITR;103529;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103529
02.286.479/0001-08;2021-06-30;1;LOCALIZA FLEET S.A.;024813;ITR;107187;2021-08-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107187
02.286.479/0001-08;2021-09-30;1;LOCALIZA FLEET S.A.;024813;ITR;109858;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109858
02.291.077/0001-93;2021-03-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;ITR;103655;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103655
02.291.077/0001-93;2021-06-30;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;ITR;109633;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109633
02.291.077/0001-93;2021-06-30;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;ITR;107889;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107889
02.291.077/0001-93;2021-09-30;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;ITR;110758;2021-12-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110758
02.302.100/0001-06;2021-03-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;ITR;103940;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103940
02.302.100/0001-06;2021-06-30;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;ITR;106672;2021-07-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106672
02.302.100/0001-06;2021-09-30;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;ITR;109167;2021-10-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109167
02.302.101/0001-42;2021-03-31;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;ITR;103414;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103414
02.302.101/0001-42;2021-06-30;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;ITR;107335;2021-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107335
02.302.101/0001-42;2021-09-30;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;ITR;109652;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109652
02.318.346/0001-68;2021-03-31;1;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016942;ITR;104222;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104222
02.318.346/0001-68;2021-06-30;1;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016942;ITR;108017;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108017
02.318.346/0001-68;2021-09-30;1;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016942;ITR;110097;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110097
02.328.280/0001-97;2021-03-31;1;ELEKTRO REDES S.A.;017485;ITR;103499;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103499
02.328.280/0001-97;2021-06-30;1;ELEKTRO REDES S.A.;017485;ITR;106566;2021-07-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106566
02.328.280/0001-97;2021-09-30;1;ELEKTRO REDES S.A.;017485;ITR;109180;2021-10-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109180
02.338.534/0001-58;2021-03-31;1;LONGDIS S.A.;017434;ITR;109094;2021-10-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109094
02.338.534/0001-58;2021-06-30;1;LONGDIS S.A.;017434;ITR;109096;2021-10-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109096
02.338.534/0001-58;2021-09-30;1;LONGDIS S.A.;017434;ITR;109924;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109924
02.351.144/0001-18;2021-03-31;1;TEGMA GESTAO LOGISTICA S.A.;020800;ITR;103304;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103304
02.351.144/0001-18;2021-06-30;1;TEGMA GESTAO LOGISTICA S.A.;020800;ITR;107262;2021-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107262
02.351.144/0001-18;2021-09-30;1;TEGMA GESTAO LOGISTICA S.A.;020800;ITR;109427;2021-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109427
